,customer_id,region_id,node_id,start_date,end_date
1257,258,1,4,2020-03-01,2020-03-13
1258,259,2,4,2020-01-24,2020-02-05
1259,260,4,5,2020-03-10,2020-03-19
1260,261,2,1,2020-03-09,2020-04-06
1261,262,3,2,2020-02-02,2020-02-22
1262,263,2,3,2020-02-14,2020-02-29
1263,264,4,1,2020-02-11,2020-03-02
1264,265,1,5,2020-02-24,2020-02-26
1265,266,3,1,2020-03-06,2020-03-11
1266,267,3,3,2020-02-07,2020-03-01
1267,268,4,3,2020-01-17,2020-02-07
1268,269,5,1,2020-02-24,2020-03-02
1269,270,4,3,2020-02-17,2020-03-08
1270,271,3,1,2020-01-23,2020-01-24
1271,272,2,3,2020-01-21,2020-02-01
1272,273,2,4,2020-02-19,2020-03-12
1273,274,1,5,2020-02-13,2020-02-24
1274,275,2,5,2020-02-16,2020-02-24
1275,276,1,1,2020-01-16,2020-02-06
1276,277,1,3,2020-03-03,2020-03-14
1277,278,1,2,2020-02-27,2020-03-04
1278,279,4,5,2020-02-09,2020-02-26
1279,280,2,5,2020-02-14,2020-02-19
1280,281,2,2,2020-02-07,2020-02-27
1281,282,1,1,2020-03-01,2020-03-13
1282,283,1,4,2020-02-09,2020-03-09
1283,284,1,3,2020-03-29,2020-04-24
1284,285,3,4,2020-03-04,2020-03-22
1285,286,4,2,2020-02-01,2020-02-25
1286,287,1,1,2020-02-29,2020-03-03
1287,288,4,1,2020-02-07,2020-02-16
1288,289,3,4,2020-03-12,2020-03-31
1289,290,4,3,2020-01-30,2020-02-17
1290,291,5,1,2020-02-18,2020-03-06
1291,292,1,1,2020-02-11,2020-03-03
1292,293,5,3,2020-02-22,2020-02-28
1293,294,2,3,2020-02-14,2020-03-10
1294,295,2,5,2020-02-21,2020-02-25
1295,296,5,4,2020-01-20,2020-01-21
1296,297,1,4,2020-02-12,2020-02-25
1297,298,4,1,2020-03-05,2020-03-29
1298,299,3,1,2020-02-13,2020-03-02
1299,300,2,4,2020-02-25,2020-03-23
1300,301,3,3,2020-02-28,2020-02-29
1301,302,1,5,2020-03-14,2020-04-06
1302,303,1,1,2020-02-27,2020-03-07
1303,304,5,3,2020-03-07,2020-04-03
1304,305,1,5,2020-02-28,2020-03-05
1305,306,4,5,2020-02-23,2020-03-17
1306,307,5,2,2020-02-13,2020-02-19
1307,308,3,4,2020-02-13,2020-02-27
1308,309,5,1,2020-02-27,2020-02-27
1309,310,5,4,2020-02-28,2020-03-10
1310,311,3,3,2020-02-11,2020-02-17
1311,312,5,5,2020-02-09,2020-02-20
1312,313,3,2,2020-03-15,2020-04-08
1313,314,1,4,2020-02-08,2020-02-22
1314,315,3,4,2020-02-11,2020-02-18
1315,316,4,4,2020-03-02,2020-03-17
1316,317,2,3,2020-02-12,2020-02-29
1317,318,4,2,2020-02-11,2020-03-02
1318,319,1,3,2020-01-25,2020-02-11
1319,320,3,1,2020-02-07,2020-02-24
1320,321,3,5,2020-02-24,2020-03-14
1321,322,5,4,2020-02-20,2020-02-26
1322,323,1,1,2020-03-04,2020-03-22
1323,324,1,4,2020-03-02,2020-03-11
1324,325,2,3,2020-03-04,2020-03-31
1325,326,4,3,2020-03-04,2020-03-15
1326,327,5,2,2020-02-25,2020-03-01
1327,328,3,2,2020-02-15,2020-02-21
1328,329,5,4,2020-02-15,2020-03-14
1329,330,5,4,2020-02-17,2020-03-15
1330,331,5,5,2020-01-24,2020-02-18
1331,332,5,5,2020-02-29,2020-03-03
1332,333,5,2,2020-02-06,2020-03-05
1333,334,2,1,2020-02-29,2020-03-14
1334,335,2,3,2020-02-01,2020-02-17
1335,336,2,1,2020-02-01,2020-02-29
1336,337,3,1,2020-02-29,2020-03-12
1337,338,3,1,2020-03-06,2020-03-15
1338,339,2,4,2020-02-09,2020-02-19
1339,340,4,4,2020-02-12,2020-02-17
1340,341,5,5,2020-03-08,2020-03-15
1341,342,1,3,2020-02-13,2020-03-05
1342,343,2,1,2020-02-13,2020-03-11
1343,344,1,5,2020-02-19,2020-03-08
1344,345,4,3,2020-01-25,2020-02-13
1345,346,4,5,2020-03-05,2020-04-02
1346,347,1,4,2020-02-17,2020-02-21
1347,348,3,5,2020-02-18,2020-02-23
1348,349,3,2,2020-02-11,2020-02-21
1349,350,2,1,2020-01-26,2020-02-24
1350,351,3,4,2020-01-27,2020-02-13
1351,352,5,4,2020-03-01,2020-03-16
1352,353,3,5,2020-02-02,2020-02-29
1353,354,5,1,2020-03-12,2020-04-01
1354,355,3,3,2020-03-07,2020-03-31
1355,356,5,4,2020-02-13,2020-03-05
1356,357,4,2,2020-02-24,2020-03-03
1357,358,3,1,2020-02-18,2020-03-08
1358,359,2,5,2020-02-13,2020-02-24
1359,360,5,3,2020-01-27,2020-02-02
1360,361,5,2,2020-03-07,2020-03-09
1361,362,5,4,2020-02-20,2020-03-15
1362,363,5,3,2020-01-31,2020-02-22
1363,364,4,4,2020-02-26,2020-03-04
1364,365,2,1,2020-02-13,2020-03-11
1365,366,2,2,2020-03-03,2020-03-26
1366,367,3,5,2020-02-27,2020-03-06
1367,368,1,4,2020-02-21,2020-03-21
1368,369,4,1,2020-02-21,2020-02-21
1369,370,5,4,2020-03-08,2020-03-27
1370,371,5,4,2020-02-26,2020-03-07
1371,372,2,1,2020-01-20,2020-02-10
1372,373,5,3,2020-03-02,2020-03-30
1373,374,2,4,2020-02-01,2020-02-09
1374,375,1,2,2020-02-12,2020-02-25
1375,376,5,4,2020-02-02,2020-02-13
1376,377,4,1,2020-03-15,2020-03-18
1377,378,2,2,2020-02-08,2020-03-07
1378,379,5,3,2020-02-24,2020-03-08
1379,380,1,2,2020-02-17,2020-03-12
1380,381,1,5,2020-02-11,2020-02-16
1381,382,4,2,2020-01-11,2020-01-30
1382,383,2,3,2020-03-22,2020-04-09
1383,384,3,2,2020-01-30,2020-02-22
1384,385,2,3,2020-03-09,2020-03-26
1385,386,1,1,2020-02-21,2020-03-21
1386,387,1,4,2020-02-04,2020-02-15
1387,388,3,2,2020-02-28,2020-03-05
1388,389,4,2,2020-01-27,2020-02-17
1389,390,2,3,2020-02-20,2020-02-26
1390,391,3,3,2020-02-24,2020-03-07
1391,392,2,1,2020-01-31,2020-02-05
1392,393,2,4,2020-02-15,2020-02-25
1393,394,4,1,2020-02-29,2020-03-28
1394,395,1,2,2020-02-25,2020-03-03
1395,396,3,4,2020-02-13,2020-03-11
1396,397,4,3,2020-02-11,2020-02-14
1397,398,3,1,2020-02-02,2020-02-13
1398,399,3,2,2020-02-08,2020-02-28
1399,400,4,3,2020-01-30,2020-02-03
1400,401,1,5,2020-01-24,2020-01-25
1401,402,2,5,2020-02-04,2020-03-02
1402,403,3,2,2020-03-11,2020-03-14
1403,404,5,3,2020-01-27,2020-01-27
1404,405,4,1,2020-02-11,2020-02-23
1405,406,5,2,2020-02-04,2020-02-21
1406,407,3,4,2020-02-22,2020-03-01
1407,408,5,5,2020-02-15,2020-03-10
1408,409,5,2,2020-03-08,2020-03-31
1409,410,2,5,2020-02-07,2020-02-20
1410,411,2,1,2020-03-05,2020-03-28
1411,412,4,3,2020-02-03,2020-02-19
1412,413,3,4,2020-02-28,2020-03-03
1413,414,1,1,2020-01-26,2020-02-03
1414,415,5,2,2020-02-21,2020-02-27
1415,416,1,4,2020-02-24,2020-03-07
1416,417,1,4,2020-01-08,2020-01-22
1417,418,1,4,2020-02-10,2020-02-12
1418,419,1,4,2020-02-13,2020-02-15
1419,420,2,5,2020-02-21,2020-03-13
1420,421,3,4,2020-02-04,2020-02-08
1421,422,1,3,2020-02-25,2020-03-12
1422,423,4,4,2020-02-09,2020-02-12
1423,424,1,5,2020-02-17,2020-03-13
1424,425,3,1,2020-02-16,2020-02-26
1425,426,1,4,2020-03-04,2020-03-27
1426,427,4,3,2020-03-03,2020-03-12
1427,428,2,1,2020-02-12,2020-03-07
1428,429,5,5,2020-02-02,2020-03-01
1429,430,2,2,2020-01-27,2020-02-11
1430,431,3,1,2020-02-15,2020-02-24
1431,432,1,1,2020-02-03,2020-02-03
1432,433,4,4,2020-03-11,2020-03-14
1433,434,5,4,2020-02-16,2020-02-17
1434,435,3,5,2020-01-29,2020-02-04
1435,436,3,3,2020-02-05,2020-02-20
1436,437,1,1,2020-02-21,2020-02-29
1437,438,4,2,2020-02-12,2020-03-08
1438,439,3,1,2020-03-20,2020-03-20
1439,440,5,2,2020-02-19,2020-02-19
1440,441,4,3,2020-02-11,2020-03-02
1441,442,1,3,2020-03-08,2020-03-31
1442,443,2,1,2020-02-12,2020-03-10
1443,444,3,4,2020-01-28,2020-02-22
1444,445,2,5,2020-02-20,2020-03-16
1445,446,3,2,2020-03-15,2020-03-30
1446,447,5,5,2020-01-11,2020-01-22
1447,448,3,2,2020-03-12,2020-03-24
1448,449,3,5,2020-02-06,2020-02-18
1449,450,3,4,2020-02-13,2020-03-04
1450,451,1,1,2020-03-15,2020-03-16
1451,452,2,3,2020-02-10,2020-02-10
1452,453,1,4,2020-02-25,2020-03-07
1453,454,2,5,2020-02-09,2020-03-09
1454,455,1,4,2020-01-19,2020-01-30
1455,456,2,2,2020-01-26,2020-02-12
1456,457,1,3,2020-02-27,2020-03-04
1457,458,4,3,2020-01-27,2020-02-15
1458,459,3,2,2020-01-30,2020-02-19
1459,460,3,5,2020-02-07,2020-02-17
1460,461,1,2,2020-02-03,2020-02-13
1461,462,1,5,2020-03-04,2020-03-18
1462,463,4,2,2020-03-08,2020-03-11
1463,464,1,4,2020-02-23,2020-03-23
1464,465,4,5,2020-02-20,2020-02-29
1465,466,1,1,2020-02-06,2020-02-08
1466,467,3,4,2020-02-16,2020-02-20
1467,468,4,5,2020-02-08,2020-02-13
1468,469,2,3,2020-02-23,2020-03-06
1469,470,3,3,2020-01-26,2020-02-12
1470,471,2,2,2020-02-18,2020-03-01
1471,472,4,2,2020-03-03,2020-03-19
1472,473,5,3,2020-02-21,2020-02-27
1473,474,3,5,2020-02-14,2020-02-24
1474,475,2,2,2020-01-12,2020-02-04
1475,476,3,2,2020-03-01,2020-03-13
1476,477,3,5,2020-01-31,2020-02-05
1477,478,3,2,2020-02-25,2020-02-26
1478,479,3,3,2020-02-11,2020-02-23
1479,480,2,1,2020-03-06,2020-03-24
1480,481,1,1,2020-02-23,2020-02-27
1481,482,3,4,2020-02-24,2020-03-04
1482,483,5,1,2020-02-13,2020-03-10
1483,484,3,2,2020-02-21,2020-02-29
1484,485,2,2,2020-02-13,2020-03-06
1485,486,3,4,2020-01-31,2020-01-31
1486,487,3,5,2020-02-20,2020-02-22
1487,488,5,5,2020-02-11,2020-02-22
1488,489,4,3,2020-02-21,2020-02-25
1489,490,5,2,2020-02-11,2020-02-24
1490,491,3,3,2020-02-21,2020-03-13
1491,492,1,5,2020-02-12,2020-02-21
1492,493,4,4,2020-02-06,2020-02-14
1493,494,5,4,2020-02-12,2020-03-10
1494,495,5,5,2020-02-10,2020-03-06
1495,496,3,4,2020-01-18,2020-02-04
1496,497,5,5,2020-03-18,2020-04-09
1497,498,1,1,2020-02-08,2020-03-04
1498,499,5,2,2020-01-16,2020-01-23
1499,500,2,3,2020-02-07,2020-02-26
1500,1,3,5,2020-01-17,2020-01-28
1501,2,3,5,2020-02-22,2020-03-07
1502,3,5,4,2020-03-25,2020-04-08
1503,4,5,5,2020-03-03,2020-03-12
1504,5,3,4,2020-02-06,2020-02-15
1505,6,1,2,2020-03-26,2020-04-11
1506,7,2,2,2020-02-27,2020-03-05
1507,8,1,5,2020-02-17,2020-03-13
1508,9,4,1,2020-02-20,2020-03-07
1509,10,3,5,2020-02-03,2020-02-24
1510,11,2,3,2020-02-21,2020-03-14
1511,12,1,3,2020-01-28,2020-02-18
1512,13,2,3,2020-02-22,2020-03-01
1513,14,1,1,2020-02-06,2020-02-24
1514,15,1,1,2020-03-12,2020-03-17
1515,16,4,5,2020-03-06,2020-03-31
1516,17,2,2,2020-03-06,2020-03-10
1517,18,1,1,2020-03-11,2020-03-25
1518,19,2,1,2020-02-23,2020-03-09
1519,20,2,1,2020-03-22,2020-04-04
1520,21,3,2,2020-02-27,2020-03-07
1521,22,4,1,2020-02-23,2020-03-23
1522,23,1,2,2020-03-29,2020-04-18
1523,24,2,1,2020-03-28,2020-04-26
1524,25,5,2,2020-03-18,2020-03-29
1525,26,3,3,2020-03-09,2020-03-31
1526,27,4,4,2020-02-21,2020-03-14
1527,28,4,3,2020-02-24,2020-03-02
1528,29,2,4,2020-02-29,2020-03-04
1529,30,2,5,2020-03-24,2020-04-20
1530,31,3,3,2020-02-26,2020-03-17
1531,32,4,3,2020-02-16,2020-02-28
1532,33,3,4,2020-03-28,2020-04-26
1533,34,2,5,2020-02-27,2020-03-10
1534,35,4,3,2020-03-17,2020-04-12
1535,36,2,2,2020-03-20,2020-04-01
1536,37,1,4,2020-02-27,2020-02-29
1537,38,5,1,2020-02-23,2020-02-26
1538,39,5,2,2020-02-23,2020-03-17
1539,40,2,3,2020-03-05,2020-03-14
1540,41,5,2,2020-04-01,2020-04-06
1541,42,4,1,2020-02-29,2020-03-29
1542,43,2,1,2020-03-04,2020-03-11
1543,44,3,3,2020-03-19,2020-04-08
1544,45,2,2,2020-03-22,2020-04-11
1545,46,1,5,2020-03-16,2020-04-12
1546,47,5,2,2020-02-02,2020-02-28
1547,48,5,4,2020-03-01,2020-03-03
1548,49,2,5,2020-02-12,2020-02-17
1549,50,2,1,2020-03-08,2020-03-27
1550,51,1,5,2020-02-18,2020-03-05
1551,52,5,1,2020-03-01,2020-03-22
1552,53,4,3,2020-02-05,2020-02-29
1553,54,4,5,2020-03-21,2020-04-18
1554,55,5,1,2020-03-15,2020-03-16
1555,56,4,2,2020-02-16,2020-03-02
1556,57,5,3,2020-03-19,2020-03-24
1557,58,3,2,2020-02-25,2020-02-26
1558,59,3,3,2020-03-05,2020-03-09
1559,60,5,1,2020-02-05,2020-02-15
1560,61,4,2,2020-02-10,2020-03-06
1561,62,2,1,2020-03-15,2020-04-08
1562,63,1,3,2020-03-07,2020-03-22
1563,64,2,4,2020-02-24,2020-03-13
1564,65,1,3,2020-03-28,2020-04-25
1565,66,1,4,2020-03-25,2020-04-19
1566,67,3,3,2020-02-29,2020-03-17
1567,68,3,3,2020-04-06,2020-04-23
1568,69,1,4,2020-03-06,2020-03-15
1569,70,3,3,2020-02-14,2020-02-28
1570,71,1,4,2020-03-05,2020-03-23
1571,72,3,5,2020-03-04,2020-03-14
1572,73,1,5,2020-03-01,2020-03-25
1573,74,5,4,2020-03-09,2020-03-21
1574,75,4,3,2020-02-29,2020-03-16
1575,76,2,1,2020-03-21,2020-03-29
1576,77,5,3,2020-02-28,2020-03-25
1577,78,5,3,2020-03-14,2020-04-12
1578,79,1,4,2020-02-26,2020-03-08
1579,80,4,1,2020-04-04,2020-04-29
1580,81,1,1,2020-03-18,2020-04-05
1581,82,2,1,2020-02-21,2020-03-15
1582,83,2,1,2020-03-03,2020-03-03
1583,84,1,1,2020-02-20,2020-03-14
1584,85,5,2,2020-03-18,2020-03-24
1585,86,4,3,2020-03-05,2020-03-06
1586,87,2,1,2020-02-25,2020-03-06
1587,88,3,5,2020-03-16,2020-03-29
1588,89,5,3,2020-03-05,2020-03-09
1589,90,4,4,2020-03-15,2020-03-27
1590,91,4,1,2020-02-28,2020-03-19
1591,92,3,4,2020-03-04,2020-03-14
1592,93,4,3,2020-02-27,2020-03-23
1593,94,5,5,2020-03-09,2020-03-19
1594,95,1,2,2020-02-21,2020-03-03
1595,96,3,4,2020-02-26,2020-03-21
1596,97,3,5,2020-03-04,2020-03-09
1597,98,1,5,2020-02-22,2020-03-01
1598,99,2,3,2020-03-01,2020-03-22
1599,100,1,5,2020-02-04,2020-02-22
1600,101,2,2,2020-02-10,2020-02-29
1601,102,1,4,2020-02-23,2020-03-13
1602,103,4,5,2020-03-07,2020-04-03
1603,104,4,3,2020-03-17,2020-03-20
1604,105,1,4,2020-02-01,2020-02-19
1605,106,2,3,2020-04-11,2020-05-01
1606,107,2,3,2020-03-21,2020-04-17
1607,108,1,5,2020-03-02,2020-03-03
1608,109,4,3,2020-03-07,2020-03-07
1609,110,2,5,2020-02-13,2020-02-13
1610,111,4,2,2020-03-29,2020-04-12
1611,112,1,4,2020-02-21,2020-03-14
1612,113,1,3,2020-03-20,2020-04-18
1613,114,1,4,2020-02-01,2020-02-19
1614,115,5,3,2020-04-03,2020-05-02
1615,116,1,2,2020-03-15,2020-03-17
1616,117,5,4,2020-03-03,2020-04-01
1617,118,3,1,2020-02-28,2020-03-07
1618,119,2,1,2020-03-14,2020-04-08
1619,120,1,3,2020-03-19,2020-04-01
1620,121,3,1,2020-02-08,2020-02-16
1621,122,2,5,2020-02-24,2020-03-06
1622,123,4,2,2020-03-13,2020-04-03
1623,124,3,3,2020-02-29,2020-03-08
1624,125,2,4,2020-03-03,2020-03-12
1625,126,4,3,2020-03-17,2020-03-24
1626,127,5,3,2020-03-14,2020-03-19
1627,128,4,5,2020-04-02,2020-04-08
1628,129,3,5,2020-03-25,2020-04-23
1629,130,3,2,2020-02-25,2020-03-02
1630,131,3,5,2020-02-19,2020-03-15
1631,132,4,1,2020-02-17,2020-02-23
1632,133,2,1,2020-03-09,2020-03-30
1633,134,1,3,2020-03-13,2020-03-14
1634,135,5,1,2020-03-08,2020-03-22
1635,136,3,5,2020-03-05,2020-03-30
1636,137,1,4,2020-02-14,2020-02-18
1637,138,4,3,2020-03-09,2020-03-30
1638,139,4,3,2020-02-26,2020-02-28
1639,140,1,4,2020-04-04,2020-04-08
1640,141,3,2,2020-03-04,2020-03-24
1641,142,1,3,2020-02-23,2020-02-26
1642,143,5,5,2020-03-14,2020-04-09
1643,144,3,5,2020-03-26,2020-03-29
1644,145,5,4,2020-02-27,2020-03-19
1645,146,1,5,2020-03-19,2020-04-08
1646,147,1,2,2020-04-06,2020-04-27
1647,148,4,5,2020-02-05,2020-02-15
1648,149,1,2,2020-02-23,2020-03-08
1649,150,2,3,2020-02-24,2020-03-11
1650,151,1,4,2020-02-29,2020-02-29
1651,152,4,5,2020-02-24,2020-03-10
1652,153,3,3,2020-03-08,2020-04-03
1653,154,2,3,2020-03-16,2020-03-25
1654,155,4,2,2020-03-30,2020-04-20
1655,156,5,2,2020-03-16,2020-03-27
1656,157,2,2,2020-02-29,2020-03-06
1657,158,5,1,2020-02-18,2020-02-24
1658,159,5,3,2020-03-24,2020-04-22
1659,160,4,2,2020-02-14,2020-03-13
1660,161,1,4,2020-01-23,2020-02-11
1661,162,2,4,2020-02-10,2020-02-13
1662,163,4,5,2020-02-14,2020-02-20
1663,164,3,1,2020-02-22,2020-03-21
1664,165,4,4,2020-02-22,2020-03-08
1665,166,2,3,2020-03-11,2020-04-05
1666,167,4,4,2020-03-01,2020-03-14
1667,168,5,1,2020-03-31,2020-04-15
1668,169,1,3,2020-03-03,2020-03-29
1669,170,5,1,2020-02-28,2020-02-28
1670,171,1,2,2020-03-16,2020-03-31
1671,172,2,1,2020-03-09,2020-04-06
1672,173,5,4,2020-03-13,2020-03-25
1673,174,4,2,2020-03-11,2020-03-30
1674,175,1,2,2020-03-27,2020-04-14
1675,176,2,4,2020-04-02,2020-04-26
1676,177,3,1,2020-03-01,2020-03-06
1677,178,1,1,2020-04-07,2020-05-06
1678,179,4,5,2020-02-22,2020-03-11
1679,180,1,1,2020-02-18,2020-02-21
1680,181,4,5,2020-03-02,2020-03-29
1681,182,3,5,2020-02-19,2020-03-08
1682,183,2,5,2020-03-23,2020-04-11
1683,184,2,1,2020-03-10,2020-03-12
1684,185,5,2,2020-03-18,2020-04-03
1685,186,2,4,2020-02-28,2020-03-07
1686,187,1,5,2020-03-21,2020-03-28
1687,188,1,1,2020-03-01,2020-03-08
1688,189,4,3,2020-01-28,2020-02-03
1689,190,5,4,2020-03-27,2020-03-28
1690,191,5,3,2020-03-03,2020-03-13
1691,192,5,5,2020-02-22,2020-03-14
1692,193,5,2,2020-03-14,2020-03-20
1693,194,4,1,2020-03-23,2020-04-18
1694,195,4,3,2020-02-17,2020-02-29
1695,196,5,2,2020-03-01,2020-03-19
1696,197,2,3,2020-03-14,2020-03-25
1697,198,3,3,2020-03-18,2020-03-27
1698,199,2,5,2020-03-10,2020-03-19
1699,200,1,1,2020-03-20,2020-04-14
1700,201,4,2,2020-02-01,2020-02-26
1701,202,2,4,2020-02-20,2020-02-28
1702,203,5,1,2020-02-14,2020-03-12
1703,204,1,3,2020-02-25,2020-03-10
1704,205,2,1,2020-02-19,2020-02-20
1705,206,2,2,2020-02-07,2020-02-10
1706,207,4,1,2020-02-28,2020-03-03
1707,208,2,1,2020-02-05,2020-02-23
1708,209,4,2,2020-03-02,2020-03-06
1709,210,5,5,2020-02-22,2020-02-25
1710,211,1,5,2020-03-09,2020-03-24
1711,212,2,5,2020-03-09,2020-04-01
1712,213,3,1,2020-02-20,2020-03-17
1713,214,2,2,2020-01-28,2020-01-30
1714,215,2,4,2020-03-25,2020-04-19
1715,216,3,5,2020-02-22,2020-03-17
1716,217,1,1,2020-02-26,2020-03-08
1717,218,5,2,2020-03-27,2020-04-08
1718,219,2,5,2020-02-22,2020-03-21
1719,220,2,1,2020-03-07,2020-04-01
1720,221,4,1,2020-03-05,2020-03-28
1721,222,1,5,2020-02-17,2020-03-17
1722,223,4,2,2020-02-20,2020-03-15
1723,224,2,3,2020-03-07,2020-03-28
1724,225,3,2,2020-03-20,2020-04-07
1725,226,2,4,2020-03-05,2020-03-11
1726,227,1,5,2020-01-29,2020-02-10
1727,228,4,4,2020-03-09,2020-03-30
1728,229,5,1,2020-02-20,2020-03-12
1729,230,3,2,2020-03-17,2020-04-09
1730,231,3,4,2020-03-09,2020-03-20
1731,232,4,3,2020-02-26,2020-03-06
1732,233,2,5,2020-02-28,2020-03-12
1733,234,2,1,2020-02-15,2020-02-28
1734,235,1,5,2020-02-08,2020-03-02
1735,236,4,2,2020-03-12,2020-03-23
1736,237,1,4,2020-02-06,2020-02-24
1737,238,4,3,2020-02-20,2020-02-26
1738,239,4,3,2020-02-23,2020-03-03
1739,240,2,2,2020-03-18,2020-04-06
1740,241,4,3,2020-02-04,2020-02-19
1741,242,3,4,2020-03-16,2020-03-21
1742,243,1,5,2020-01-27,2020-02-02
1743,244,1,2,2020-03-15,2020-04-01
1744,245,3,2,2020-03-21,2020-04-10
1745,246,1,4,2020-03-30,2020-04-24
1746,247,3,1,2020-02-03,2020-02-24
1747,248,4,2,2020-03-14,2020-03-22
1748,249,5,5,2020-03-09,2020-03-26
1749,250,3,4,2020-02-29,2020-03-10
1750,251,2,3,2020-02-28,2020-02-28
1751,252,4,3,2020-03-17,2020-03-20
1752,253,4,3,2020-04-11,2020-05-04
1753,254,1,1,2020-01-30,2020-02-12
1754,255,4,2,2020-03-14,2020-04-01
1755,256,3,3,2020-03-08,2020-03-28
1756,257,5,2,2020-03-27,2020-04-24
1757,258,1,3,2020-03-14,2020-04-01
1758,259,2,4,2020-02-06,2020-02-22
1759,260,4,3,2020-03-20,2020-03-25
1760,261,2,2,2020-04-07,2020-04-16
1761,262,3,5,2020-02-23,2020-03-03
1762,263,2,1,2020-03-01,2020-03-05
1763,264,4,3,2020-03-03,2020-03-26
1764,265,1,1,2020-02-27,2020-03-13
1765,266,3,4,2020-03-12,2020-03-30
1766,267,3,3,2020-03-02,2020-03-16
1767,268,4,3,2020-02-08,2020-03-03
1768,269,5,3,2020-03-03,2020-03-13
1769,270,4,1,2020-03-09,2020-03-10
1770,271,3,4,2020-01-25,2020-02-14
1771,272,2,4,2020-02-02,2020-02-04
1772,273,2,1,2020-03-13,2020-03-21
1773,274,1,1,2020-02-25,2020-03-13
1774,275,2,1,2020-02-25,2020-03-01
1775,276,1,1,2020-02-07,2020-02-14
1776,277,1,2,2020-03-15,2020-03-28
1777,278,1,1,2020-03-05,2020-03-23
1778,279,4,5,2020-02-27,2020-03-15
1779,280,2,2,2020-02-20,2020-03-20
1780,281,2,2,2020-02-28,2020-03-03
1781,282,1,3,2020-03-14,2020-03-16
1782,283,1,5,2020-03-10,2020-03-28
1783,284,1,3,2020-04-25,2020-05-14
1784,285,3,1,2020-03-23,2020-04-18
1785,286,4,2,2020-02-26,2020-03-25
1786,287,1,2,2020-03-04,2020-03-23
1787,288,4,1,2020-02-17,2020-02-25
1788,289,3,4,2020-04-01,2020-04-05
1789,290,4,3,2020-02-18,2020-03-01
1790,291,5,1,2020-03-07,2020-04-04
1791,292,1,4,2020-03-04,2020-03-19
1792,293,5,1,2020-02-29,2020-03-26
1793,294,2,3,2020-03-11,2020-03-19
1794,295,2,1,2020-02-26,2020-03-03
1795,296,5,5,2020-01-22,2020-01-23
1796,297,1,3,2020-02-26,2020-03-24
1797,298,4,5,2020-03-30,2020-04-16
1798,299,3,1,2020-03-03,2020-03-18
1799,300,2,4,2020-03-24,2020-04-21
1800,301,3,5,2020-03-01,2020-03-30
1801,302,1,1,2020-04-07,2020-05-01
1802,303,1,3,2020-03-08,2020-03-17
1803,304,5,3,2020-04-04,2020-04-11
1804,305,1,5,2020-03-06,2020-03-25
1805,306,4,4,2020-03-18,2020-03-29
1806,307,5,5,2020-02-20,2020-03-12
1807,308,3,2,2020-02-28,2020-03-10
1808,309,5,4,2020-02-28,2020-03-02
1809,310,5,5,2020-03-11,2020-04-06
1810,311,3,2,2020-02-18,2020-03-06
1811,312,5,4,2020-02-21,2020-03-15
1812,313,3,1,2020-04-09,2020-05-02
1813,314,1,4,2020-02-23,2020-03-20
1814,315,3,2,2020-02-19,2020-03-12
1815,316,4,2,2020-03-18,2020-04-05
1816,317,2,1,2020-03-01,2020-03-22
1817,318,4,5,2020-03-03,2020-03-11
1818,319,1,5,2020-02-12,2020-03-06
1819,320,3,3,2020-02-25,2020-03-19
1820,321,3,5,2020-03-15,2020-04-01
1821,322,5,3,2020-02-27,2020-02-28
1822,323,1,5,2020-03-23,2020-03-31
1823,324,1,1,2020-03-12,2020-03-13
1824,325,2,5,2020-04-01,2020-04-20
1825,326,4,2,2020-03-16,2020-04-01
1826,327,5,5,2020-03-02,2020-03-10
1827,328,3,2,2020-02-22,2020-03-19
1828,329,5,5,2020-03-15,2020-04-12
1829,330,5,3,2020-03-16,2020-03-28
1830,331,5,3,2020-02-19,2020-03-12
1831,332,5,5,2020-03-04,2020-03-21
1832,333,5,4,2020-03-06,2020-03-12
1833,334,2,5,2020-03-15,2020-03-28
1834,335,2,4,2020-02-18,2020-03-03
1835,336,2,4,2020-03-01,2020-03-26
1836,337,3,2,2020-03-13,2020-03-29
1837,338,3,4,2020-03-16,2020-03-31
1838,339,2,4,2020-02-20,2020-02-20
1839,340,4,1,2020-02-18,2020-03-06
1840,341,5,5,2020-03-16,2020-04-08
1841,342,1,5,2020-03-06,2020-04-01
1842,343,2,5,2020-03-12,2020-03-14
1843,344,1,5,2020-03-09,2020-03-18
1844,345,4,3,2020-02-14,2020-02-26
1845,346,4,1,2020-04-03,2020-04-21
1846,347,1,3,2020-02-22,2020-03-08
1847,348,3,5,2020-02-24,2020-02-25
1848,349,3,5,2020-02-22,2020-03-19
1849,350,2,2,2020-02-25,2020-03-19
1850,351,3,4,2020-02-14,2020-02-21
1851,352,5,1,2020-03-17,2020-04-12
1852,353,3,5,2020-03-01,2020-03-10
1853,354,5,5,2020-04-02,2020-04-21
1854,355,3,1,2020-04-01,2020-04-16
1855,356,5,3,2020-03-06,2020-03-17
1856,357,4,2,2020-03-04,2020-03-16
1857,358,3,3,2020-03-09,2020-03-19
1858,359,2,4,2020-02-25,2020-03-11
1859,360,5,1,2020-02-03,2020-02-05
1860,361,5,2,2020-03-10,2020-03-21
1861,362,5,2,2020-03-16,2020-03-29
1862,363,5,3,2020-02-23,2020-03-06
1863,364,4,5,2020-03-05,2020-03-28
